cod_item,cod_item_pai,nome,situacao,maior_cod_item_pai
11872,9985,SISTEMA DE PROTECAO ESPECIAL A VITIMAS E A TESTEMUNHAS,A,9985
11873,9985,POLITICA FUNDIARIA E DA REFORMA AGRARIA,A,9985
11874,9985,RESPONSABILIDADE FISCAL,I,9985
11883,10064,TRATAMENTO MEDICO-HOSPITALAR,I,9985
11884,10064,FORNECIMENTO DE MEDICAMENTOS,I,9985
11885,11883,UNIDADE DE TERAPIA INTENSIVA (UTI) OU UNIDADE DE CUIDADOS INTENSIVOS (UCI),I,9985
11895,3603,CRIMES PREVISTOS NO ESTATUTO DO TORCEDOR,A,287
11896,9847,PREVISTOS NO ESTATUTO DO TORCEDOR,A,9633
11897,10954,CREDITO ESPECIAL,A,9985
11898,10954,CREDITO EXTRAORDINARIO,A,9985
11899,9997,ATO NORMATIVO,A,9985
11900,11899,RESOLUCAO,A,9985
11901,11899,RECOMENDACAO,A,9985
11902,11899,RESOLUCAO CONJUNTA,A,9985
11903,10370,CONCURSO PARA MAGISTRADO,A,9985
11904,10370,PROVA OBJETIVA,A,9985
11905,10370,PROVA SUBJETIVA,A,9985
11906,10370,PROVA PRATICA-SENTENCA,A,9985
11907,10370,PROVA ORAL,A,9985
11908,10370,RESERVA DE VAGAS,A,9985
11909,10370,CONCURSO PARA SERVIDOR,A,9985
11910,10370,CONCURSO PARA SERVENTIA EXTRAJUDICIAL,A,9985
11911,10187,JUIZADOS ESPECIAIS,A,9985
11912,11911,JUIZ LEIGO,A,9985
11913,11911,COMPOSICAO DE TURMAS RECURSAIS,A,9985
11914,10187,LICENCA,A,9985
11915,10187,PARTICIPACAO SOCIETARIA,A,9985
11916,10187,PLANTAO JUDICIARIO,A,9985
11917,10187,RESIDENCIA,A,9985
11918,10187,SUBSTITUICAO/CONVOCACAO EM TRIBUNAL,A,9985
11919,10187,VIOLACAO PRERROGATIVA ADVOGADO,A,9985
11920,10187,ELEICAO,A,9985
11921,11920,CARGOS DE DIRECAO,A,9985
11922,11920,ORGAO ESPECIAL,A,9985
11923,10672,FRAUDE / QUEBRA DE ORDEM CRONOLOGICA,A,8826
11924,10672,PAGAMENTO,A,8826
11925,10083,VACANCIA,A,9985
11926,10083,REMOCAO,A,9985
11927,10083,DESMEMBRAMENTO,A,9985
11928,10083,CUMULACAO,A,9985
11929,10083,EMOLUMENTOS,A,9985
11930,10083,FRAUDE,A,9985
11931,10083,GRATUIDADE,A,9985
11932,10083,PRINCIPIO DA TERRITORIALIDADE,A,9985
11933,10083,PROVIMENTO IRREGULAR,A,9985
11934,10083,REGISTRO CIVIL DE NASCIMENTO,A,9985
11935,10083,REGISTRO DE IMOVEIS,A,9985
11936,10220,CESSAO,A,9985
11937,10220,DESVIO DE FUNCAO,A,9985
11938,10220,PROVIMENTO DE CARGOS,A,9985
11939,9932,ENTRADA DE APARELHO TELEFONICO DE COMUNICACAO MOVEL EM ESTABELECIMENTO PRISIONAL,A,9633
11940,6127,INCLUSAO DO 13O SALARIO (GRATIFICACAO NATALINA) NO PBC,A,195
11941,6120,ART. 26 DA LEI 8.870/1994,A,195
11942,6120,"ART. 29, SS 5O, DA LEI 8.213/1991",A,195
11943,6120,"ART. 29, II, DA LEI 8.213/1991",A,195
11944,6120,ALTERACAO DO TETO MAXIMO PARA O VALOR DO BENEFICIO PREVIDENCIARIO DO RGPS (EC 20 E 41),A,195
11945,6149,"REVISAO DO VALOR DO BENEFICIO NO PRIMEIRO REAJUSTE APOS A CONCESSAO (ART. 21, SS 3O, DA LEI 8.880/1994)",A,195
11946,6114,PESSOA COM DEFICIENCIA,A,12734
11947,6114,IDOSO,A,12734
11948,10015,INSPECAO,A,9985
11949,9997,REVISAO/DESCONSTITUICAO DE ATO ADMINISTRATIVO,A,9985
11950,10187,MOROSIDADE NO JULGAMENTO DO PROCESSO,A,9985
11951,10015,INVESTIGACAO PATRIMONIAL,A,9985
11952,10187,APURACAO DE INFRACAO DISCIPLINAR,A,9985
11954,10439,ACIDENTE DE TRABALHO - RESSARCIMENTO AO ERARIO,A,899
11958,3491,DIFUSAO CULPOSA DE DOENCA OU PRAGA,A,287
11959,3415,RECEPTACAO CULPOSA,A,287
11960,9674,RECEPTACAO CULPOSA,A,9633
11961,3491,INCENDIO CULPOSO,A,287
11962,9773,INCENDIO CULPOSO,A,9633
11963,3491,EXPLOSAO CULPOSA,A,287
11964,9773,EXPLOSAO CULPOSA,A,9633
11965,9773,USO CULPOSO DE GAS TOXICO OU ASFIXIANTE,A,9633
11966,3491,USO CULPOSO DE GAS TOXICO OU ASFIXIANTE,A,287
11967,3491,INUNDACAO CULPOSA,A,287
11968,9773,INUNDACAO CULPOSA,A,9633
11969,3491,DESABAMENTO OU DESMORONAMENTO CULPOSO,A,287
11970,9773,DESABAMENTO OU DESMORONAMENTO CULPOSO,A,9633
11971,9773,DIFUSAO CULPOSA DE DOENCA OU PRAGA,A,9633
11972,3491,DESASTRE FERROVIARIO CULPOSO,A,287
11973,9773,DESASTRE FERROVIARIO CULPOSO,A,9633
11974,1156,CLAUSULAS ABUSIVAS,A,1156
11977,10577,ALIENACAO PARENTAL,A,899
11978,3412,INVASAO DE DISPOSITIVO INFORMATICO,A,287
11979,9634,VIOLENCIA DOMESTICA CONTRA A MULHER,A,9633
11980,10455,USUCAPIAO CONJUGAL,A,899
11981,9964,EXPLORACAO SEXUAL,A,9633
11982,9192,SEPARACAO DE CORPOS,A,8826
11984,10912,MEDIDAS PROTETIVAS,A,1209
11985,4993,EXTINCAO DAS OBRIGAOES DO FALIDO,A,899
11986,10577,SUSPENSAO OU EXTINCAO DO PODER FAMILIAR,A,899
11987,9635,ABORTO,A,9633
11988,5808,CONVERSAO DA UNIAO ESTAVEL EM CASAMENTO,A,899
11989,9997,NULIDADE DE ATO ADMINISTRATIVO,A,9985
11990,10455,USUCAPIAO DE BEM MOVEL,A,899
11991,7673,ADJUDICACAO DE HERANCA,A,899
11992,7724,REGISTRO CIVIL DE PESSOAS JURIDICAS,A,7724
11993,11854,INTERNACAO COMPULSORIA,I,9985
11994,11854,INTERNACAO VOLUNTARIA,I,9985
11995,11854,INTERNACAO INVOLUNTARIA,I,9985
11996,11818,ENCAMINHAMENTO AOS PAIS OU RESPONSAVEL,A,9633
11997,11818,ORIENTACAO E ACOMPANHAMENTO TEMPORARIO,A,9633
11998,11818,MATRICULA E FREQUENCIA OBRIGATORIA EM ESCOLA OFICIAL DE ENSINO FUNDAMENTAL,A,9633
11999,11818,INCLUSAO EM PROGRAMA DE AUXILIO A FAMILIA,A,9633
12000,11818,"REQUISICAO DE TRATAMENTO MEDICO, PSICOLOGICO OU PSIQUIATRICO, EM REGIME HOSPITALAR OU AMBULATORIAL",A,9633
12001,11818,"INCLUSAO EM PROGRAMA DE AUXILIO, ORIENTACAO E TRATAMENTO A ALCOOLATRAS E TOXICOMANOS",A,9633
12002,11818,ACOLHIMENTO INSTITUCIONAL,A,9633
12003,11818,INCLUSAO EM PROGRAMA DE ACOLHIMENTO FAMILIAR,A,9633
12004,11818,COLOCACAO EM FAMILIA SUBSTITUTA,A,9633
12005,11818,OUTRAS MEDIDAS DE PROTECAO,A,9633
12006,9964,EVASAO ESCOLAR,A,9633
12007,9964,EXPLORACAO SEXUAL OU PROSTITUICAO,A,9633
12008,3603,CRIMES DA LEI DO PLANEJAMENTO FAMILIAR,A,287
12009,9674,ROUBO QUALIFICADO,A,9633
12010,9847,DA LEI DO PLANEJAMENTO FAMILIAR,A,9633
12011,3603,"CRIMES SOBRE PRODUCAO, COMERCIO E TRANSPORTE CLANDESTINO DE ACUCAR E ALCOOL",A,287
12012,9847,"SOBRE PRODUCAO, COMERCIO E TRANSPORTE CLANDESTINO DE ACUCAR E ALCOOL",A,9633
12013,3603,CRIME RELACIONADO A EXPORTACAO DE BENS SENSIVEIS E SERVICOS DIRETAMENTE RELACIONADOS,A,287
12014,9847,RELACIONADO A EXPORTACAO DE BENS SENSIVEIS E SERVICOS DIRETAMENTE RELACIONADOS,A,9633
12015,3603,CRIME DA LEI SOBRE PERMISSAO DE LAVRA GARIMPEIRA,A,287
12016,9847,DA LEI SOBRE PERMISSAO DE LAVRA GARIMPEIRA,A,9633
12017,3603,CRIMES DA LEI QUE PROIBE PRATICAS DISCRIMINATORIAS PARA EFEITOS TRABALHISTAS,A,287
12018,9847,DA LEI QUE PROIBE PRATICAS DISCRIMINATORIAS PARA EFEITOS TRABALHISTAS,A,9633
12019,3603,CRIMES DA LEI DE PROTECAO A PROPRIEDADE INTELECTUAL DE PROGRAMA DE COMPUTADOR,A,287
12020,9847,DA LEI DE PROTECAO A PROPRIEDADE INTELECTUAL DE PROGRAMA DE COMPUTADOR,A,9633
12021,3603,CRIMES DA LEI DE LOCACAO DE IMOVEIS URBANOS,A,287
12022,9847,DA LEI DE LOCACAO DE IMOVEIS URBANOS,A,9633
12023,3603,CRIMES DA LEI GERAL DA COPA,A,287
12024,9847,DA LEI GERAL DA COPA,A,9633
12025,3603,CRIMES DO ESTATUTO DO TORCEDOR,I,287
12026,9847,ESTATUTO DO TORCEDOR,I,9633
12027,4263,COMPOSICAO CIVIL,A,1209
12030,10688,INTERNACAO COMPULSORIA,A,9633
12031,10120,DESAPROPRIACAO PARA REGULARIZACAO DE COMUNIDADE QUILOMBOLA / DEC. 4887/2003,A,9985
12042,7779,ANALISE DE CREDITO,A,1156
12043,11619,REGISTRO DE CANDIDATURA %U2013 DRAP,I,11428
12044,11615,REGISTRO DE CANDIDATURA - DRAP PARTIDO/COLIGACAO,A,11428
12045,11583,PRESTACAO DE CONTAS,A,11428
12046,12045,PRESTACAO DE CONTAS - DE CANDIDATO,A,11428
12047,12045,PRESTACAO DE CONTAS - DE COMITE FINANCEIRO,A,11428
12048,11747,PRESTACAO DE CONTAS - DE EXERCICIO FINANCEIRO,A,11428
12049,11583,IMPUGNACAO,A,11428
12050,12049,IMPUGNACAO - IDENTIDADE DE ELEITOR ADMITIDO A VOTAR,A,11428
12051,12049,IMPUGNACAO - INSCRICAO ELEITORAL,A,11428
12052,12049,IMPUGNACAO - NOMEACAO DE MEMBRO DA JUNTA ELEITORAL,A,11428
12053,12049,IMPUGNACAO - NOMEACAO DE MEMBRO DA MESA RECEPTORA,A,11428
12054,12049,IMPUGNACAO - SISTEMA ELETRONICO DE VOTACAO,A,11428
12055,12049,IMPUGNACAO - TRANSFERENCIA DE DOMICILIO ELEITORAL,A,11428
12056,12049,IMPUGNACAO - VOTO POR CEDULA,A,11428
12062,11716,CAPTACAO OU GASTO ILICITO DE RECURSOS FINANCEIROS DE CAMPANHA ELEITORAL,A,11428
12063,11716,CONDUTA VEDADA AO AGENTE PUBLICO,A,11428
12064,11428,MEIOS PROCESSUAIS,A,11428
12069,11747,PRESTACAO DE CONTAS - DE PARTIDO POLITICO,A,11428
12090,9964,PERDA OU MODIFICACAO DE GUARDA,A,9633
12091,3369,FEMINICIDIO,A,287
12130,3369,HOMICIDIO AGRAVADO PELA PRATICA DE  EXTERMINIO DE SERES HUMANOS,A,287
12131,9635,HOMICIDIO AGRAVADO PELO EXTERMINIO DE SERES HUMANOS,A,9633
12152,8826,REVISAO DE TUTELA ANTECIPADA,I,8826
12155,11986,SUSPENSAO DO PODER FAMILIAR,A,899
12156,11986,EXTINCAO DO PODER FAMILIAR,A,899
12157,10688,INTERNACAO PROVISORIA,A,9633
12158,1209,REGISTRO DE OCORRENCIA PELA PM,I,1209
12159,1209,REGISTRO DE OCORRENCIA PELA PM,A,1209
12160,10670,REQUERIMENTO DE REINTEGRACAO DE POSSE,A,8826
12161,10670,REQUERIMENTO DE APREENSAO DE VEICULO,A,8826
12162,7673,CREMACAO/TRASLADO,A,899
12194,5560,CONTRA A MULHER,A,287
12195,5560,CONTRA PESSOAS NAO IDENTIFICADAS COMO MULHER,A,287
12196,9647,CONTRA A MULHER,A,9633
12197,9647,CONTRA PESSOAS NAO IDENTIFICADAS COMO MULHER,A,9633
12216,6094,SEGURO-DEFESO AO PESCADO ARTESANAL PROFISSIONAL,A,195
12217,287,TERRORISMO,A,287
12218,12217,ATOS DE TERRORISMO,A,287
12219,12217,ORGANIZACAO TERRORISTA,A,287
12220,12217,PREPARACAO DE ATO TERRORISTA,A,287
12221,12217,MANUTENCAO OU FINANCIAMENTO DO TERRORISMO,A,287
12222,6233,FORNECIMENTO DE MEDICAMENTOS,I,1156
12223,6233,TRATAMENTO MEDICO-HOSPITALAR,I,1156
12224,6233,UNIDADE DE TERAPIA INTENSIVA (UTI) OU UNIDADE DE CUIDADOS INTENSIVOS (UCI),I,1156
12225,6233,REAJUSTE CONTRATUAL,I,1156
12235,5626,TUTELA,A,899
12236,12235,NOMEACAO,A,899
12237,12235,DISPENSA,A,899
12238,12235,REMOCAO,A,899
12239,12235,REMOCAO,I,899
12240,12235,LEVANTAMENTO,I,899
12241,5626,CURATELA,A,899
12242,12241,LEVANTAMENTO,A,899
12243,12241,REMOCAO,A,899
12244,12241,DISPENSA,A,899
12245,12241,NOMEACAO,A,899
12333,287,CRIMES PREVISTOS NA LEI DA ORGANIZACAO CRIMINOSA,A,287
12334,12333,"PROMOCAO, CONSTITUICAO, FINANCIAMENTO OU INTEGRACAO DE ORGANIZACAO CRIMINOSA",A,287
12335,12333,CRIMES OCORRIDOS NA INVESTIGACAO DA PROVA,A,287
12336,12335,"REVELACAO DE IDENTIDADE, FOTOGRAFIA OU FILMAGEM DO COLABORADOR",A,287
12337,12335,IMPUTACAO FALSA DE PRATICA DE INFRACAO PENAL OU REVELACAO INVERIDICA SOBRE ESTRUTURA DE ORGANIZACAO CRIMINAL,A,287
12338,12335,DESCUMPRIMENTO DE DETERMINACAO DE SIGILO,A,287
12339,12335,"RECUSA OU OMISSAO DE DADOS CADASTRAIS, REGISTROS, DOCUMENTOS E INFORMACOES",A,287
12340,3692,PROVOCACAO DE TUMULTO OU CONDUTA INCONVENIENTE,A,287
12341,9964,APADRINHAMENTO DE CRIANCA OU ADOLESCENTE,A,9633
12342,287,"CRIMES COMETIDOS CONTRA AUTORIDADE OU AGENTE DESCRITO NOS ARTS. 142 E 143 DA CONSTITUICAO FEDERAL, INTEGRANTES DO SISTEMA PRISIONAL E DA FORCA NACIONAL DE SEGURANCA PUBLICA",A,287
12343,3692,"FABRICO, COMERCIO OU DETENCAO DE ARMA BRANCA OU MUNICAO",A,287
12344,3692,PORTE DE ARMA (BRANCA),A,287
12345,3692,VIAS DE FATO,A,287
12346,3692,OMISSAO DE CAUTELA NA GUARDA OU CONDUCAO DE ANIMAL,A,287
12347,3692,PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS,A,287
12348,3692,SIMULACAO DE QUALIDADE DE FUNCIONARIO,A,287
12349,3692,USO ILEGITIMO DE UNIFORME OU DISTINTIVO,A,287
12350,3692,JOGO DE AZAR,A,287
12351,3692,LOTERIA NAO AUTORIZADA,A,287
12352,3692,JOGO DO BICHO,A,287
12353,3692,SERVIR BEBIDAS ALCOOLICAS A VULNERAVEIS,A,287
12354,3692,PERTURBACAO DA TRANQUILIDADE,A,287
12355,3692,OMISSAO DE COMUNICACAO DE CRIME,A,287
12356,3692,RECUSA DE DADOS SOBRE A PROPRIA IDENTIFICACAO OU QUALIFICACAO,A,287
12358,9635,FEMINICIDIO,A,9633
12360,11557,MATERIA ADMINISTRATIVA,A,11428
12361,11572,PROPOSTA DE ALTERACAO DE RESOLUCAO,A,11428
12362,11583,AUTORIZACAO DE DIVULGACAO DE PUBLICIDADE INSTITUCIONAL,A,11428
12363,11615,CANCELAMENTO DE REGISTRO DE CANDIDATURA,A,11428
12364,11583,DEBATE ELEITORAL,A,11428
12365,11583,ENQUETE,A,11428
12366,11729,EXECUCAO - CUMPRIMENTO DE SENTENCA,A,11428
12367,11747,FUNDO PARTIDARIO,A,11428
12368,11747,REGISTRO DE PARTIDO POLITICO,A,11428
12378,10191,"APOSENTADORIA COMPULSORIA (ART. 42, V, LEI COMPLEMENTAR 35/1979)",A,9985
12379,10193,REMOCAO COMPULSORIA,A,9985
12380,10198,APOSENTADORIA COMPULSORIA,A,9985
12381,10200,REMOCAO COMPULSORIA,A,9985
12382,11747,FUSAO DE PARTIDOS POLITICOS,A,11428
12383,12156,PERDA POR CRIME CONTRA TITULAR DO MESMO PODER OU DESCENDENTE (L. 13.715/2018),A,899
12384,9740,IMPORTUNACAO SEXUAL,A,9633
12385,9740,"DIVULGACAO DE CENA DE ESTUPRO, SEXO OU PORNOGRAFIA",A,9633
12392,11595,INELEGIBILIDADE - RENUNCIA A CARGO POLITICO NA PENDENCIA DE REPRESENTACAO OU PETICAO QUE POSSA LEVAR A OUTRA CAUSA DE INELEGIBILIDADE,A,11428
12393,11595,INELEGIBILIDADE - EXCLUSAO DO EXERCICIO DE PROFISSAO,A,11428
12395,11595,INELEGIBILIDADE - APOSENTADORIA COMPULSORIA OU PAD (MAGISTRADOS E MEMBROS DO MP),A,11428
12396,11595,INELEGIBILIDADE - DEMISSAO DO SERVICO PUBLICO,A,11428
12397,3463,IMPORTUNACAO SEXUAL,A,287
12398,3463,"DIVULGACAO DE CENA DE ESTUPRO, SEXO OU PORNOGRAFIA",A,287
12399,6096,APOSENTADORIA HIBRIDA (ART. 48/106),A,195
12400,8919,NULIDADE - AUSENCIA DE PUBLICIDADE DE DECISAO,A,8826
12401,8919,NULIDADE - AUSENCIA DE FUNDAMENTACAO DE DECISAO,A,8826
12402,8919,NULIDADE - IMPEDIMENTO,A,8826
12403,8919,NULIDADE - SUSPEICAO,A,8826
12404,8919,NULIDADE - AUSENCIA DE NOME DAS PARTES,A,8826
12405,8919,NULIDADE - AUSENCIA DE IDENTIFICACAO DE ADVOGADO OU DE SOCIEDADE DE ADVOGADOS,A,8826
12406,8919,NULIDADE - AUSENCIA DE INTIMACAO DO MINISTERIO PUBLICO,A,8826
12407,8919,NULIDADE - CITACAO SEM OBSERVANCIA DAS PRESCRICOES LEGAIS,A,8826
12408,8919,NULIDADE - INTIMACAO SEM OBSERVANCIA DAS PRESCRICOES LEGAIS,I,8826
12409,12408,"NULIDADE - TITULO EXTRAJUDICIAL NAO CORRESPONDENTE A OBRIGACAO CERTA, LIQUIDA E EXIGIVEL",I,8826
12410,8919,NULIDADE - INTIMACAO SEM OBSERVANCIA DAS PRESCRICOES LEGAIS,A,8826
12411,8919,"NULIDADE - TITULO EXTRAJUDICIAL NAO CORRESPONDENTE A OBRIGACAO CERTA, LIQUIDA E EXIGIVEL",A,8826
12412,8919,NULIDADE - AUSENCIA DE CITACAO,A,8826
12413,8919,NULIDADE - EXECUCAO INSTAURADA ANTES DE CONDICAO OU TERMO,A,8826
12414,10736,AUSENCIA DE LEGITIMIDADE PARA A CAUSA,A,8826
12415,8884,"PODERES, DEVERES E RESPONSABILIDADES DO JUIZ",A,8826
12416,9192,TUTELA DE URGENCIA,A,8826
12417,9192,TUTELA DE EVIDENCIA,A,8826
12418,9192,REVISAO DE TUTELA ANTECIPADA ANTECEDENTE,A,8826
12419,8990,PROVAS EM GERAL,A,8826
12420,9060,TEMPESTIVIDADE,A,8826
12426,11572,PROPOSTA DE NOVA RESOLUCAO,A,11428
12460,11428,CORREGEDORIA ELEITORAL,A,11428
12461,12460,CORREICAO ORDINARIA,A,11428
12462,12460,CORREICAO EXTRAORDINARIA,A,11428
12463,9997,PROVIDENCIA,A,9985
12467,0,"QUESTOES DE ALTA COMPLEXIDADE, GRANDE IMPACTO E REPERCUSSAO",A,12467
12468,12467,BARRAGEM EM BRUMADINHO,A,12467
12469,12467,INCENDIO BOATE KISS,A,12467
12470,12467,BARRAGEM EM MARIANA,A,12467
12471,12467,AUDITORES FISCAIS EM UNAI,A,12467
12480,0,DIREITO DA SAUDE,A,12480
12481,12480,PUBLICA,A,12480
12482,12480,SUPLEMENTAR,A,12480
12483,12481,INTERNACAO/TRANSFERENCIA HOSPITALAR,A,12480
12484,12481,FORNECIMENTO DE MEDICAMENTOS,A,12480
12485,12481,FORNECIMENTO DE INSUMOS,A,12480
12486,12482,PLANOS DE SAUDE,A,12480
12487,12486,FORNECIMENTO DE MEDICAMENTOS,A,12480
12488,12486,REAJUSTE CONTRATUAL,A,12480
12489,12486,TRATAMENTO MEDICO-HOSPITALAR,A,12480
12490,12486,FORNECIMENTO DE INSUMOS,A,12480
12491,12481,TRATAMENTO MEDICO-HOSPITALAR,A,12480
12492,12484,REGISTRADO NA ANVISA,A,12480
12493,12484,SEM REGISTRO NA ANVISA,A,12480
12494,12492,PADRONIZADO,A,12480
12495,12492,NAO PADRONIZADO,A,12480
12496,12484,ONCOLOGICO,A,12480
12497,12485,CURATIVOS/BANDAGEM,A,12480
12498,12485,CADEIRA DE RODAS / CADEIRA DE BANHO / CAMA HOSPITALAR,A,12480
12499,12485,FRALDAS,A,12480
12500,12491,CONSULTA,A,12480
12501,12491,CIRURGIA,A,12480
12502,12501,ELETIVA,A,12480
12503,12501,URGENCIA,A,12480
12504,12491,DIALISE/HEMODIALISE,A,12480
12505,12483,LEITO DE ENFERMARIA / LEITO ONCOLOGICO,A,12480
12506,12483,UNIDADE DE TERAPIA INTENSIVA (UTI) / UNIDADE DE CUIDADOS INTENSIVOS (UCI),A,12480
12507,12480,MENTAL,A,12480
12508,12507,INTERNACAO COMPULSORIA,A,12480
12509,12507,INTERNACAO INVOLUNTARIA,A,12480
12510,12507,INTERNACAO VOLUNTARIA,A,12480
12511,12481,SISTEMA UNICO DE SAUDE (SUS),A,12480
12512,12511,CONVENIO MEDICO COM O SUS,A,12480
12513,12511,FINANCIAMENTO DO SUS,A,12480
12514,12511,REAJUSTE DA TABELA DO SUS,A,12480
12515,12511,REPASSE DE VERBAS DO SUS,A,12480
12516,12511,RESSARCIMENTO DO SUS,A,12480
12517,12511,TERCEIRIZACAO DO SUS,A,12480
12518,12511,CONTROLE SOCIAL E CONSELHOS DE SAUDE,A,12480
12519,12481,VIGILANCIA SANITARIA E EPIDEMOLOGICA,A,12480
12520,12480,GENETICA / CELULAS TRONCO,A,12480
12521,12480,"DOACAO E TRANSPLANTE DE ORGAOS, TECIDOS OU PARTES",A,12480
12542,3397,REAL,A,287
12543,3397,PRECONCEITUOSA,A,287
12544,3397,SIMPLES,A,287
12545,9658,SIMPLES,A,9633
12546,9658,REAL,A,9633
12547,9658,PRECONCEITUOSA,A,9633
12563,11574,ALISTAMENTO ELEITORAL - ESTRANGEIRO,A,11428
12564,11574,ALISTAMENTO ELEITORAL - FRAUDE,A,11428
12565,11574,COINCIDENCIA BIOMETRICA,A,11428
12566,11583,AUSENCIA OU ABANDONO AOS TRABALHOS ELEITORAIS,A,11428
12567,12566,PEDIDO DE DISPENSA DE CONVOCACAO PARA TRABALHOS ELEITORAIS,I,11428
12568,11583,PEDIDO DE DISPENSA DE CONVOCACAO PARA TRABALHOS ELEITORAIS,A,11428
12569,12460,DADOS PESSOAIS,A,11428
12570,12460,PERDA,A,11428
12571,12460,PLURALIDADE DE INSCRICOES,A,11428
12572,12571,REGULARIZACAO DA BASE DE PERDA E SUSPENSAO (BPSDP),I,11428
12573,12572,REGULARIZACAO DE HISTORICO,I,11428
12574,12460,REGULARIZACAO DA BASE DE PERDA E SUSPENSAO (BPSDP),A,11428
12575,12460,REGULARIZACAO DE HISTORICO,A,11428
12576,12575,REGULARIZACAO DE HISTORICO - EXCLUSAO DE CODIGOS DE ASE,A,11428
12577,12575,"REGULARIZACAO DE HISTORICO - RETIFICACAO DE DATA DE OCORRENCIA, MOTIVO/FORMA, COMPLEMENTO E SITUACAO",A,11428
12578,12575,REGULARIZACAO DE HISTORICO - LANCAMENTO DE CODIGOS DE ASE,A,11428
12579,12575,REGULARIZACAO DE HISTORICO - RETIFICACAO DE DADOS PESSOAIS,A,11428
12580,12575,REGULARIZACAO DE HISTORICO - CANCELAMENTO POR EQUIVOCO,A,11428
12581,12460,REVERSAO DE OPERACAO,A,11428
12582,12581,REVERSAO DE OPERACAO - REVISAO EQUIVOCADA,A,11428
12583,12581,REVERSAO DE OPERACAO - TRANSFERENCIA EQUIVOCADA,A,11428
12584,12460,REVOGACAO,A,11428
12585,11759,REVERSAO DE DESFILIACAO,A,11428
12586,11755,FILIACAO PARTIDARIA - LISTA ESPECIAL,A,11428
12587,10015,INSPECAO DAS ROTINAS ADMINISTRATIVAS,A,9985
12588,287,CRIMES CONEXOS,A,287
12589,10279,APURACAO DE IRREGULARIDADE NO SERVICO PUBLICO,A,9985
12590,11562,APURACAO DE IRREGULARIDADE NA CONDUTA FUNCIONAL,A,11428
12591,11702,ASSEGURAR CONHECIMENTO DE INFORMACOES RELATIVAS A PESSOA DO IMPETRANTE,A,11428
12592,11702,DIREITO LIQUIDO E CERTO,A,11428
12593,11702,IMPUGNACAO DE ATO JUDICIAL,A,11428
12594,11702,INVIABILIDADE DO EXERCICIO DOS DIREITOS E LIBERDADES CONSTITUCIONAIS,A,11428
12595,11702,"INVIABILIDADE DO EXERCICIO DAS PRERROGATIVAS INERENTES A NACIONALIDADE, A SOBERANIA E A CIDADANIA",A,11428
12596,11702,RETIFICACAO DE DADOS,A,11428
12597,11716,CANDIDATURA FICTICIA,A,11428
12598,11428,REQUERIMENTO DE REGULARIZACAO DA SITUACAO DE INADIMPLENCIA DE PRESTACAO DE CONTAS,A,11428
12599,11428,REQUERIMENTO DE ACESSO AO SISTEMA INTERNO DE CONTROLE E DADOS DE PESQUISAS ELEITORAIS,A,11428
12600,11584,CANDIDATO ELEITO,A,11428
12601,11584,CANDIDATO NAO-ELEITO,A,11428
12602,12045,PRESTACAO DE CONTAS - DE PARTIDO POLITICO,A,11428
12603,11428,REVISAO DE ELEITORADO,A,11428
12604,12603,REVISAO DE ELEITORADO - CADASTRAMENTO BIOMETRICO,A,11428
12605,12603,REVISAO DE ELEITORADO - DEPURACAO DE CADASTRO,A,11428
12612,12467,COVID-19,A,12467
12620,12467,MIGRANTES E REFUGIADOS,A,12467
12634,11467,APROPRIACAO INDEBITA ELEITORAL,A,11428
12635,11652,PROPAGANDA POLITICA - PROPAGANDA ELEITORAL - DIVULGACAO DE NOTICIA  SABIDAMENTE FALSA,A,11428
12636,11652,PROPAGANDA POLITICA - PROPAGANDA ELEITORAL - TELEMARKETING,A,11428
12637,11652,PROPAGANDA POLITICA - PROPAGANDA ELEITORAL - REDES SOCIAIS,A,11428
12638,11652,PROPAGANDA POLITICA - PROPAGANDA ELEITORAL - IMPULSIONAMENTO,A,11428
12639,11652,PROPAGANDA POLITICA - PROPAGANDA ELEITORAL - APLICATIVO DE MENSAGEM INSTANTANEA,A,11428
12640,10604,ARQUIVAMENTO DE PROCEDIMENTO INVESTIGATORIO CRIMINAL - PIC-MP,A,1209
12641,12581,REVERSAO DE OPERACAO - SEGUNDA VIA,A,11428
12642,11557,PROCESSAMENTO DE RECURSO CONTRA EXPEDICAO DE DIPLOMA,A,11428
12643,11565,PROCESSAMENTO DE LISTA TRIPLICE,A,11428
12644,11669,REQUERIMENTOS RELATIVOS AO HORARIO ELEITORAL GRATUITO,A,11428
12645,11428,AUTOS SUPLEMENTARES,A,11428
12725,11692,REGULARIZACAO DE CONTAS ELEITORAIS,A,11428
12726,11747,REGULARIZACAO DE CONTAS ANUAIS,A,11428
12730,7942,ACORDO DE NAO PERSECUCAO PENAL,I,1209
12731,7942,TRANSACAO PENAL,A,1209
12732,7942,SUSPENSAO CONDICIONAL DE PROCESSO,A,1209
12734,0,DIREITO ASSISTENCIAL,A,12734
12754,12734,AUXILIO EMERGENCIAL (LEI 13.982/2020),A,12734
12755,12943,DIREITO COLETIVO,A,8826
12756,12755,INTERESSES OU DIREITOS DIFUSOS,A,8826
12757,12755,INTERESSES OU DIREITOS COLETIVOS EM SENTIDO ESTRITO,A,8826
