cnpj,dt_abertura,empresa_matriz,cd_cnae_principal,endereco_cep,situacao_cadastral
35115810000178,2019-10-08,True,4781400,41705010,ATIVA
35148164000145,2019-10-10,True,4754701,65200000,ATIVA
37516159000254,2020-08-07,False,113000,14610000,ATIVA
05372581000106,2002-10-25,True,5611203,14900000,ATIVA
17325650000100,2012-12-17,True,6822600,15115000,ATIVA
17704557000530,2013-04-30,False,113000,15490000,ATIVA
34440127000658,2022-06-03,False,4530701,71215237,ATIVA
45140210000113,2022-02-03,True,4723700,37060080,ATIVA
71079073000169,1993-06-08,True,4672900,37270973,ATIVA
35180259000146,2019-10-14,True,9602501,87140000,ATIVA
14012646000101,2011-07-26,True,9602502,83708045,ATIVA
19419633000167,2013-12-10,True,9430800,04618032,ATIVA
03487209000110,1999-10-15,True,7020400,03077000,ATIVA
11741491000148,2010-03-26,True,2651500,88050001,ATIVA
18523269000118,2013-07-19,True,4321500,38412310,ATIVA
42621453000185,2021-07-07,True,4781400,91550220,ATIVA
44730978000184,2022-01-04,True,7319002,02812000,ATIVA
23613100000270,2019-08-19,False,5611201,89228700,ATIVA
44696025000147,2021-12-29,True,5099899,96214306,ATIVA
31096341000136,2018-08-02,True,8211300,04514030,ATIVA
37347354000117,2020-06-07,True,4321500,95630000,ATIVA
24503994000127,2016-04-01,True,1340501,88353100,ATIVA
25019714000253,2019-08-15,False,4771701,65050175,ATIVA
23859692000123,2015-12-17,True,4930202,15086897,ATIVA
23830908000128,2015-11-30,True,9499500,64518000,ATIVA
32322743000174,2018-12-28,True,4724500,04830110,ATIVA
32549478000161,2019-01-24,True,4399103,83430000,ATIVA
30789304000140,2018-06-26,True,5620104,22795280,ATIVA
44034697000197,2021-10-27,True,5229099,29903580,ATIVA
20647423000105,2014-07-16,True,4789004,14740000,ATIVA
36372120000167,2020-02-14,True,1539400,75828000,ATIVA
36990478000153,2020-04-23,True,4789005,17512792,ATIVA
15434555000119,2012-04-26,True,4321500,86360000,ATIVA
12084724000140,2010-06-15,True,4781400,17533001,ATIVA
44606539000164,2021-12-16,True,5611203,28360000,ATIVA
40776330000198,2021-02-09,True,4781400,89490000,ATIVA
14511531000153,2011-10-25,True,4712100,23885000,ATIVA
20638756000178,2014-07-15,True,4399103,85700000,ATIVA
33831398000167,2019-06-04,True,4923001,21525150,ATIVA
27549366000170,2017-04-18,True,4520005,85892000,ATIVA
42656304000151,2021-07-09,True,4322302,59040040,ATIVA
23159017000191,2015-06-16,True,9491000,99050290,ATIVA
35485160000152,2019-10-03,True,6911701,09051090,ATIVA
40672106000156,2021-02-02,True,9700500,66093020,ATIVA
18157440000112,2013-05-14,True,8219999,12955000,ATIVA
05975831000100,2003-10-29,True,4712100,08744150,ATIVA
46640046000176,2022-06-02,True,5611201,28040075,ATIVA
41818084000152,2021-05-04,True,4744004,15061580,ATIVA
41819705000112,2021-05-04,True,4752100,79130000,ATIVA
04057748000181,2000-09-20,True,9492800,55550000,ATIVA
35733173000101,2019-12-08,True,5611203,22640102,ATIVA
39771607000100,2020-11-12,True,4789001,71917180,ATIVA
15684222000148,2012-02-01,True,210106,12250000,ATIVA
30999160000157,2018-07-23,True,4520002,17890000,ATIVA
42124824000113,2021-05-28,True,6201501,01310200,ATIVA
10838467000169,2009-04-16,True,4646002,17500100,ATIVA
43969511000129,2021-10-21,True,7911200,40020000,ATIVA
26964619000100,1991-02-13,True,8112500,70310500,ATIVA
43735106000146,2021-10-01,True,4744004,17024472,ATIVA
28640599000147,2017-09-14,True,3314720,79831030,ATIVA
38159766000196,2020-08-20,True,5620104,54260460,ATIVA
46516905000110,2022-05-24,True,4721102,75950000,ATIVA
44053774000156,2021-10-28,True,4781400,79890000,ATIVA
47458347000146,2022-08-08,True,5320202,41290278,ATIVA
42971340000100,2021-08-03,True,4723700,25550780,ATIVA
16810074000123,2012-09-05,True,9001906,09715350,ATIVA
16898646000178,2012-09-24,True,9602501,13397012,ATIVA
18756728000103,2011-10-04,True,9492800,45436970,ATIVA
47159575000115,2022-07-14,True,4930201,11432090,ATIVA
10681488000113,2009-03-10,True,111302,19900970,ATIVA
24120616000164,2016-02-03,True,6822600,16400542,ATIVA
45425641000126,2022-02-23,True,4782201,06160190,ATIVA
12722061000141,2010-10-22,True,4721104,78550970,ATIVA
03679525000193,2000-02-25,True,7020400,20031908,ATIVA
18077150000169,2013-05-08,True,4723700,23903125,ATIVA
21856198000180,2015-02-10,True,5811500,80030270,ATIVA
22841250000197,2015-07-14,True,4781400,36033000,ATIVA
37158901000116,2020-05-16,True,4751201,72594231,ATIVA
16417594000170,1990-08-18,True,8411600,45130000,ATIVA
31348872000179,2018-08-27,True,3839499,88110010,ATIVA
14633946000108,2011-11-07,True,4530703,61760970,ATIVA
22086510000166,2015-03-18,True,9313100,70380525,ATIVA
17091777000101,2012-10-30,True,4781400,57084002,ATIVA
36137027000178,2020-01-26,True,9512600,68600000,ATIVA
30294473000100,2018-04-25,True,4712100,65390000,ATIVA
30518384000108,2018-05-22,True,4530703,77403130,ATIVA
17344762000108,2012-12-28,True,4723700,38780000,ATIVA
27309968000150,2017-03-15,True,4781400,75020040,ATIVA
35300655000160,2019-10-24,True,7319002,07180200,ATIVA
41382883000129,2021-03-19,True,8211300,42702400,ATIVA
41605075000183,2021-04-16,True,6821801,50761000,ATIVA
19325790000103,2013-11-27,True,9609206,28950000,ATIVA
18801499000282,2013-12-10,False,2099199,43700000,ATIVA
82331265000218,2014-12-12,False,3839499,86170000,ATIVA
34403913000170,2019-08-02,True,4520005,85950000,ATIVA
41655169000167,2021-04-21,True,4712100,49075510,ATIVA
05600772000188,2003-03-31,True,4930202,08599340,ATIVA
40492622000107,2021-01-21,True,7319003,03560120,ATIVA
01448523000168,1996-09-26,True,4754701,53230630,ATIVA
20231990000186,2014-05-05,True,4321500,29112350,ATIVA
41034045000164,2021-03-01,True,134200,37170000,ATIVA
45644696000127,2022-03-14,True,4520006,69630000,ATIVA
19214270000123,2013-11-05,True,8219999,04402180,ATIVA
11033596000223,2019-08-05,False,8230001,21011100,ATIVA
30351360000107,2018-05-03,True,8650003,70200760,ATIVA
38504801000167,2020-09-17,True,4723700,05662020,ATIVA
15080023000120,2012-02-16,True,1813001,55870000,ATIVA
42676801000111,2021-07-12,True,7319002,14700725,ATIVA
48261021000197,2022-10-11,True,4712100,72911801,ATIVA
02207412000122,1997-07-04,True,9430800,85890000,ATIVA
32268845000159,2018-12-17,True,8712300,88058080,ATIVA
40549712000189,2021-01-25,True,8712300,03923203,ATIVA
42708080000184,2021-07-14,True,9700500,37704035,ATIVA
29302147000118,2017-06-12,True,8112500,85814816,ATIVA
41798912000138,2021-05-03,True,9602501,97070824,ATIVA
88329727000168,1969-09-18,True,6810201,92410040,ATIVA
42755411000137,2021-07-17,True,5611205,64110000,ATIVA
45624268000132,2022-03-11,True,4724500,29154164,ATIVA
47808409000100,2022-09-01,True,4721102,27640000,ATIVA
39742356000136,2020-11-11,True,9602501,65056110,ATIVA
59901629000155,1981-02-28,True,6920601,13720000,ATIVA
36083538000154,2020-01-21,True,4399103,39404532,ATIVA
46388069000135,2022-05-13,True,5320202,13650000,ATIVA
27463184000182,2001-11-06,True,8112500,38408226,ATIVA
46030426000199,2022-04-13,True,4330404,24350225,ATIVA
34484530000174,2019-08-09,True,5611201,23016310,ATIVA
07110846000123,2004-11-22,True,4751201,64890000,ATIVA
36764654000139,2020-03-25,True,7319002,30285350,ATIVA
46137051000160,2022-04-25,True,4763602,13025142,ATIVA
12527898000130,2010-09-15,True,9602501,81900210,ATIVA
27829638000196,2017-05-26,True,4520001,34800000,ATIVA
08797083000101,2007-04-26,True,4712100,75570000,ATIVA
32551789000165,2019-01-24,True,9602502,76400000,ATIVA
76794007000194,1983-07-05,True,0,84400000,ATIVA
27414693000115,2017-03-29,True,4399103,08245490,ATIVA
06137853000156,2004-03-01,True,4639701,88063500,ATIVA
31312794000152,2018-08-23,True,4321500,37031080,ATIVA
42190044000171,2021-06-02,True,5611205,99032060,ATIVA
38336173000158,2020-09-03,True,8599699,13609348,ATIVA
46647527000103,2022-06-03,True,4520005,11345030,ATIVA
40743277000129,2021-02-06,True,5620102,39400665,ATIVA
36441887000109,2020-02-20,True,4781400,36883051,ATIVA
76666429000184,1983-02-23,True,322107,85801000,ATIVA
43931194000151,2021-10-19,True,7319002,78714121,ATIVA
40744157000146,2021-02-06,True,4929901,31050590,ATIVA
32511729000119,2019-01-21,True,4743100,57570000,ATIVA
40804002000158,2021-02-10,True,4772500,13483527,ATIVA
47287196000100,2022-07-26,True,9602502,39400200,ATIVA
43005714000103,2021-08-05,True,4772500,21853430,ATIVA
32567486000130,2019-01-25,True,5611203,29127400,ATIVA
32413360000101,2019-01-10,True,5620102,63250000,ATIVA
32668095000102,2019-02-05,True,1412601,03275000,ATIVA
35501353000150,2019-11-13,True,1412601,06263280,ATIVA
34807048000128,2019-09-09,True,9602502,37930000,ATIVA
34777111000120,2019-09-05,True,4399103,14706008,ATIVA
27116318001675,1971-08-20,False,9491000,29965970,ATIVA
42420320000140,2021-06-22,True,8712300,89812560,ATIVA
15418682000124,2012-04-24,True,4321500,29163250,ATIVA
42493553000173,2021-06-28,True,6821801,45810000,ATIVA
35995541000181,2020-01-14,True,6010100,34585453,ATIVA
39917635000193,2020-11-26,True,5611203,52121142,ATIVA
36721016000130,2020-03-18,True,4399103,93130740,ATIVA
19847168000165,2014-03-10,True,9602501,62326590,ATIVA
40106065000130,2020-12-14,True,4399103,94135300,ATIVA
47185284000100,2022-07-18,True,7319003,91430150,ATIVA
32851863000169,2019-02-21,True,9511800,79801016,ATIVA
46120970000121,2022-04-24,True,9602502,36404061,ATIVA
46293250000168,2022-05-06,True,9602501,94475570,ATIVA
28929645000122,2017-10-24,True,4618499,65916220,ATIVA
17081968000192,2012-10-29,True,2512800,16300001,ATIVA
02107792000123,1997-09-12,True,4712100,86290000,ATIVA
18837180000126,2013-09-09,True,4120400,88332050,ATIVA
23297164000128,2015-09-17,True,151201,13970970,ATIVA
35663602000103,2019-11-29,True,4930201,49506042,ATIVA
08193883000105,2006-08-02,True,121101,08970000,ATIVA
24420380000181,2016-03-19,True,4724500,58322000,ATIVA
37075268000100,2020-05-06,True,7319002,05388060,ATIVA
37755182000110,2020-07-16,True,4755502,68675000,ATIVA
02261854000580,2015-08-14,False,8550302,81350274,ATIVA
41042690000129,2021-03-01,True,4723700,35700145,ATIVA
46510671000101,2022-05-24,True,4744099,65640000,ATIVA
34479375000106,2019-08-09,True,4781400,59980000,ATIVA
36570895000147,2020-03-05,True,4722901,52171260,ATIVA
03773896000130,2000-04-19,True,1812100,54768050,ATIVA
82803149000335,1977-01-27,False,4754701,89600000,ATIVA
41280381000197,2021-03-19,True,5812301,65071200,ATIVA
23544490000192,2015-10-26,True,151201,16080603,ATIVA
47951925000181,2022-09-14,True,7020400,05125160,ATIVA
47963309000140,2022-09-15,True,2532201,59295399,ATIVA
13799255000299,2013-05-16,False,4110700,61932430,ATIVA
20210389000107,2014-05-07,True,8630504,93510320,ATIVA
96457171000202,2013-08-19,False,4744099,13876451,ATIVA
23855781000100,2015-12-17,True,4541206,65500000,ATIVA
23753069000191,2015-11-27,True,4930202,13096631,ATIVA
43064812000103,2021-08-10,True,4761003,84350000,ATIVA
46798009000190,2022-06-15,True,4530703,59663000,ATIVA
43118529000117,2021-08-13,True,6209100,01403002,ATIVA
43134914000158,2021-08-16,True,5611205,56250000,ATIVA
46793616000168,2022-06-15,True,7739003,75805080,ATIVA
19333592000191,2013-11-28,True,4761003,32315030,ATIVA
39986117000121,2020-12-02,True,5620104,36120000,ATIVA
24434584000171,2016-03-22,True,8230001,65975000,ATIVA
44834024000111,2022-01-12,True,4621400,37596000,ATIVA
47434621000147,2022-08-05,True,1813099,37470000,ATIVA
48043165000177,2022-09-22,True,9493600,38780000,ATIVA
42923387000106,2021-07-29,True,8219999,08550240,ATIVA
44399127000109,2021-11-27,True,5620104,94852270,ATIVA
46902313000136,2022-06-24,True,1412601,61608060,ATIVA
43550545000184,2020-11-03,True,4110700,04547004,ATIVA
42269620000170,2021-06-10,True,5611205,58117000,ATIVA
44921128000163,2022-01-19,True,4789004,37578000,ATIVA
66717315000162,1991-08-16,True,4744005,13572090,ATIVA
01549934000140,1996-11-25,True,4763601,71540020,ATIVA
04911091004246,2020-04-24,False,3600601,77690000,ATIVA
43245032000160,2021-08-23,True,5229099,86010210,ATIVA
14739675000161,2011-10-07,True,4646001,01310932,ATIVA
43351097002052,2014-12-05,False,4781400,61658007,ATIVA
38231048000183,2020-08-26,True,5229099,36060300,ATIVA
07050572000124,2004-10-21,True,4731800,19065300,ATIVA
18348832000169,2013-06-22,True,4930202,06268145,ATIVA
45140182000134,2022-02-03,True,7912100,88337380,ATIVA
45146980000173,2022-02-03,True,8219999,06142050,ATIVA
45147133000123,2022-02-03,True,4930201,25045037,ATIVA
45195010000168,2022-02-08,True,9602501,75680603,ATIVA
45028447000107,2022-01-26,True,3831901,88220000,ATIVA
41129695000193,2021-03-08,True,5912099,35045000,ATIVA
21317701000129,2014-10-30,True,7420001,11701705,ATIVA
47218831000106,2022-07-20,True,3299006,08557340,ATIVA
47681778000177,2022-08-23,True,5819100,60525632,ATIVA
19458243000104,2014-01-02,True,4399103,86817500,ATIVA
05323491000125,2002-09-17,True,4614100,99660000,ATIVA
45413910000134,2022-02-23,True,4761003,35545000,ATIVA
34146461000199,2019-07-08,True,8599603,13845412,ATIVA
34650867000104,2019-08-26,True,4520005,21046410,ATIVA
42633978000130,2021-07-08,True,4755502,25211340,ATIVA
44720224000143,2022-01-03,True,8599603,32140160,ATIVA
20601846000194,2014-07-07,True,9329899,90050050,ATIVA
40405621000170,2021-01-14,True,4330404,64208090,ATIVA
41966233000120,2021-05-17,True,5320202,38040725,ATIVA
45415728000112,2022-02-23,True,4729699,49680000,ATIVA
45334696000120,2022-02-17,True,5611203,22050011,ATIVA
45224266000156,2022-02-09,True,7319002,12216700,ATIVA
47382673000117,2022-08-02,True,8219999,56313050,ATIVA
73267379000174,1993-08-25,True,4763603,85470000,ATIVA
06940935000134,2004-08-20,True,6622300,87501150,ATIVA
46338195000185,2022-05-10,True,4399103,35365970,ATIVA
42253448000167,2021-06-09,True,4712100,44430074,ATIVA
45123978000189,2021-12-16,True,6470101,22250040,ATIVA
24742007000147,2016-05-06,True,3299099,12244550,ATIVA
20700222000124,2014-07-23,True,4744099,76190000,ATIVA
08040761000189,2006-05-31,True,151201,15630000,ATIVA
11337720000163,2009-11-09,True,9491000,08270010,ATIVA
14744608000135,2011-12-09,True,1412603,60831765,ATIVA
37799965000104,2020-07-21,True,119999,19360000,ATIVA
09120699000106,2007-10-01,True,4313400,13481491,ATIVA
48292992000102,2022-10-14,True,4781400,41100000,ATIVA
47037244000102,2022-07-05,True,4930201,08750550,ATIVA
46695165000126,2022-06-07,True,5819100,41480010,ATIVA
40208379000144,2020-12-28,True,8219999,11608530,ATIVA
38380078000151,2020-09-08,True,4781400,73025040,ATIVA
26264651000182,2016-09-29,True,8299703,03963100,ATIVA
37228659000100,2020-05-26,True,5620104,04849517,ATIVA
44633032000108,2021-12-19,True,4789004,08270010,ATIVA
10573668000181,2008-12-08,True,3329501,02465300,ATIVA
01767154000176,1997-03-14,True,5211702,03633020,ATIVA
04884525000198,2002-01-29,True,4781400,04719002,ATIVA
04482833000197,2001-06-01,True,2341900,13347190,ATIVA
20256902000109,2014-05-14,True,4632001,64255971,ATIVA
28670585000176,2017-09-19,True,4781400,83060377,ATIVA
43435407000154,2021-09-08,True,9700500,88110055,ATIVA
08331861000164,2006-09-15,True,8299799,89940000,ATIVA
49930514250751,2015-09-09,False,5620101,73850000,ATIVA
28974515000101,2017-10-31,True,4543900,09271020,ATIVA
09424407000110,2008-03-06,True,4292801,29360000,ATIVA
35939468000120,2020-01-09,True,9602502,13225460,ATIVA
16605415000129,2012-07-17,True,7020400,98400000,ATIVA
43085324000182,2021-08-11,True,5620104,58404057,ATIVA
43090676000126,2021-08-12,True,7912100,83350000,ATIVA
36054660000100,2020-01-19,True,8712300,09761020,ATIVA
29694931000119,2018-02-16,True,8130300,86730000,ATIVA
41881273000170,2021-05-10,True,9602501,19030440,ATIVA
41767812000144,2021-04-30,True,9602501,74340170,ATIVA
37614705000109,2020-07-04,True,5620104,24812352,ATIVA
40697639000192,2021-02-03,True,9529105,94824300,ATIVA
39246032000107,2020-09-30,True,4723700,35460000,ATIVA
27272807000130,2017-03-10,True,6110803,33933450,ATIVA
18191800000100,2013-05-27,True,8711502,09175360,ATIVA
26377642000106,2016-10-19,True,4930201,35960000,ATIVA
24815358000130,2016-05-17,True,9602501,82840330,ATIVA
20529916000140,2014-06-04,True,6311900,80710000,ATIVA
15696054000100,2012-06-13,True,1412603,83302200,ATIVA
39383998000196,2020-10-09,True,5611201,29309665,ATIVA
44806192000101,2022-01-10,True,4321500,65800000,ATIVA
40884718000102,2021-02-02,True,6470101,04344902,ATIVA
40901251000161,2021-02-18,True,5611203,24020206,ATIVA
43323478000165,2021-08-29,True,7319002,61814080,ATIVA
45452855000191,2022-02-25,True,2539001,33650000,ATIVA
45829067000171,2022-03-29,True,7319002,64077280,ATIVA
02935840000171,1998-12-22,True,4781400,29000000,ATIVA
00360305046449,1971-02-03,False,6423900,99500000,ATIVA
42827522000101,2021-07-22,True,8129000,89535000,ATIVA
30197351000103,2018-04-13,True,161003,75825000,ATIVA
29066302000225,2021-02-18,False,8511200,03803020,ATIVA
27105135000178,2017-02-14,True,4930202,30350170,ATIVA
20949518000183,2012-10-17,True,9499500,13605202,ATIVA
02412141000147,1997-11-18,True,8513900,17860000,ATIVA
31126260000131,2018-07-23,True,9491000,55295587,ATIVA
38320163000124,2020-09-02,True,6821801,60320280,ATIVA
48272545000183,2022-10-13,True,3321000,13211631,ATIVA
34530032000110,2019-08-14,True,4789099,13146000,ATIVA
23750118000132,2015-11-26,True,4110700,25745080,ATIVA
14593972000141,2011-11-09,True,5611204,28650000,ATIVA
18505082000191,2013-07-17,True,9602501,24340105,ATIVA
37139917000181,2020-05-14,True,7719599,44330000,ATIVA
21134864000176,2014-09-30,True,5611203,75904900,ATIVA
29018171000120,2017-11-07,True,4724500,45992153,ATIVA
33041260183226,2019-06-25,False,4753900,89620970,ATIVA
04948937000144,2001-11-28,True,7020400,04533001,ATIVA
35275344000198,2019-10-22,True,9602501,72145450,ATIVA
08851382000179,2007-05-29,True,113000,14775000,ATIVA
23622651000119,2015-11-09,True,6821801,86050450,ATIVA
37566550000182,2020-06-30,True,7112000,14784350,ATIVA
32872184000176,2019-02-25,True,9511800,88390000,ATIVA
39897258000178,2020-11-24,True,1323500,13171030,ATIVA
42682501000145,2021-07-12,True,4763601,18060005,ATIVA
36942098000143,2020-04-15,True,4731800,12062745,ATIVA
36624007000121,2020-03-10,True,5911199,01153000,ATIVA
41450392000178,2021-04-05,True,4120400,85804104,ATIVA
30541198000181,2018-05-23,True,4520005,22710151,ATIVA
07993947000190,2006-05-12,True,4721102,32400035,ATIVA
08489748000101,2006-12-04,True,4930202,45005374,ATIVA
12341733000179,2010-07-28,True,4520003,45400000,ATIVA
47746192000143,2022-08-28,True,5620104,11025020,ATIVA
31872073000105,2018-10-26,True,4789004,13416320,ATIVA
00821000000152,1995-08-30,True,6202300,03145020,ATIVA
26840861000171,2017-01-11,True,2740602,05051040,ATIVA
28095904000167,2017-07-03,True,1412601,60533410,ATIVA
20919511000119,2014-08-27,True,9602501,44550000,ATIVA
42086049000159,2021-05-25,True,4761003,07500991,ATIVA
42587277000102,2021-07-05,True,119999,16980000,ATIVA
26618679000170,2016-11-28,True,1094500,28360000,ATIVA
43735722000105,2021-10-01,True,4729699,97418000,ATIVA
12702916000172,1987-10-05,True,9420100,59610140,ATIVA
45736874000140,2022-03-22,True,8630503,98700000,ATIVA
32673654000172,2019-02-05,True,4930201,78250000,ATIVA
39689511000106,2020-11-05,True,9602501,06730000,ATIVA
08467500000140,2006-11-21,True,5320202,74665060,ATIVA
40546795000152,2021-01-25,True,8219999,29055721,ATIVA
13526781000790,2020-09-25,False,4729699,77890970,ATIVA
29169813000191,2017-11-29,True,9602501,02263000,ATIVA
36394999000148,2020-02-17,True,4616800,85960000,ATIVA
03047194000179,1999-03-23,True,8112500,60165070,ATIVA
41910502000137,2021-05-12,True,1412602,35600000,ATIVA
